136	0.355739
76	0.35459
46	0.348127
140	0.344155
370	0.34394
292	0.343769
195	0.343452
734	0.343421
175	0.343269
416	0.341938
1139	0.339027
458	0.338222
444	0.33803
566	0.337754
353	0.337418
1028	0.337025
241	0.336446
188	0.336092
273	0.335342
134	0.335174
588	0.335174
478	0.334801
520	0.334544
78	0.332645
106	0.332181
265	0.331764
851	0.33075
423	0.329949
88	0.329268
639	0.329146
213	0.328572
27	0.328339
93	0.328262
481	0.328123
802	0.327768
74	0.327519
516	0.327165
5	0.327044
499	0.326758
3161	0.326544
519	0.326042
151	0.325853
56	0.325476
526	0.325274
215	0.325161
155	0.325144
443	0.325018
823	0.324687
1672	0.324476
925	0.324442
300	0.323831
400	0.323387
585	0.323333
146	0.323232
232	0.323151
95	0.323107
1076	0.322289
72	0.321934
652	0.32192
948	0.321426
336	0.321075
581	0.321029
184	0.320985
83	0.320942
525	0.320922
308	0.320869
1559	0.32043
452	0.320261
3237	0.320241
723	0.320218
448	0.320105
127	0.320039
672	0.320016
228	0.319976
1824	0.31992
470	0.319755
780	0.319695
378	0.319514
477	0.319309
243	0.319217
528	0.319135
681	0.319105
264	0.319053
480	0.318964
613	0.318846
3981	0.3188
186	0.318757
1077	0.318514
815	0.318409
367	0.318321
539	0.318304
234	0.317925
355	0.317817
1935	0.317625
889	0.3174
462	0.317146
314	0.316935
530	0.316932
488	0.316922
915	0.316912
1297	0.316831
1137	0.31676
345	0.316646
404	0.316488
391	0.316484
326	0.316446
286	0.316219
700	0.315951
102	0.315797
403	0.315568
426	0.315513
420	0.315481
471	0.315266
1528	0.315118
804	0.31507
647	0.314541
586	0.314532
473	0.314445
645	0.314353
1185	0.314305
659	0.314216
564	0.314155
1478	0.31411
1340	0.314059
920	0.313843
1507	0.313833
556	0.31383
676	0.313763
573	0.313703
316	0.313687
446	0.313655
592	0.313525
255	0.31348
225	0.313458
383	0.313436
73	0.313306
430	0.313252
664	0.313192
180	0.313185
2189	0.313166
562	0.31316
107	0.313141
442	0.312976
233	0.312869
90	0.31265
454	0.312631
343	0.312464
551	0.312461
75	0.312445
563	0.312272
165	0.312225
543	0.312114
3016	0.312001
1768	0.311995
549	0.311985
575	0.311878
479	0.311872
89	0.311662
425	0.311505
570	0.31142
489	0.311339
596	0.311141
624	0.311076
398	0.311048
684	0.311032
4681	0.311001
878	0.310951
1061	0.310913
504	0.310816
340	0.31072
487	0.310688
678	0.310673
614	0.310642
508	0.310635
498	0.310604
1443	0.310592
2753	0.310389
1049	0.310249
240	0.310159
509	0.310013
771	0.310007
1765	0.30992
1330	0.309777
299	0.309656
1653	0.309644
1176	0.309631
364	0.309566
653	0.309514
81	0.309421
631	0.309415
192	0.309409
675	0.309384
4027	0.309375
313	0.309334
490	0.309279
385	0.309186
1162	0.309121
924	0.309112
913	0.308964
1430	0.308942
686	0.308911
277	0.308905
4063	0.308896
554	0.308711
887	0.308677
1026	0.308652
615	0.308634
2045	0.308449
1031	0.308431
164	0.308305
565	0.30828
893	0.308262
1103	0.308225
1334	0.308142
1050	0.308099
1458	0.307995
572	0.307906
662	0.307897
402	0.30783
1606	0.307777
533	0.30767
687	0.307646
2619	0.307637
335	0.307631
293	0.307514
455	0.307493
816	0.307478
388	0.307417
450	0.307411
1771	0.307401
694	0.30734
907	0.307194
245	0.307173
441	0.307136
1046	0.306977
3311	0.306844
510	0.306789
172	0.306728
109	0.306679
1439	0.306543
658	0.30647
3075	0.306397
205	0.30633
1371	0.306327
4223	0.306233
2947	0.306185
576	0.306173
782	0.3061
822	0.306094
171	0.306042
621	0.306021
342	0.305973
1233	0.305964
595	0.305885
794	0.305882
719	0.305791
604	0.305526
469	0.30552
168	0.305508
357	0.305505
550	0.305411
116	0.305387
1216	0.305239
1032	0.305224
354	0.305065
688	0.305014
685	0.304921
1095	0.304839
3143	0.304803
779	0.304797
890	0.304794
1686	0.304725
842	0.30465
2977	0.304527
1566	0.304491
224	0.304488
762	0.304345
4056	0.304339
515	0.304312
145	0.304213
263	0.304141
274	0.304105
591	0.304007
1373	0.303908
3844	0.303899
183	0.30389
9	0.303872
144	0.303792
879	0.303789
360	0.303783
1193	0.303753
1657	0.303717
194	0.303702
1628	0.303691
3215	0.303509
2576	0.303366
493	0.303274
1104	0.30325
2651	0.303238
301	0.303232
193	0.303206
315	0.303134
111	0.303105
599	0.303069
582	0.30298
1667	0.302959
1835	0.302906
53	0.30274
2669	0.302704
1040	0.302592
1069	0.30258
1043	0.302571
417	0.302476
1094	0.302476
2777	0.302468
677	0.302453
5536	0.302435
118	0.30242
418	0.302411
787	0.302311
368	0.302234
1070	0.302225
824	0.302225
1036	0.302219
796	0.302199
2577	0.302181
2637	0.302131
512	0.302084
863	0.302066
173	0.30206
1424	0.302057
1367	0.302019
1588	0.302016
250	0.302016
54	0.301986
1966	0.301963
1341	0.301933
929	0.301874
4524	0.30183
386	0.301798
884	0.301792
1042	0.301748
1592	0.301721
281	0.301718
143	0.301713
1308	0.301645
114	0.301642
1164	0.301592
1438	0.301545
1161	0.301472
568	0.301457
502	0.301445
229	0.30143
485	0.301416
1208	0.301416
79	0.301383
2263	0.301322
147	0.301316
611	0.301313
174	0.301251
3108	0.301225
80	0.301196
1558	0.30119
4378	0.301114
917	0.301081
1084	0.300996
803	0.300961
271	0.300955
131	0.300885
1245	0.300865
2288	0.300862
712	0.300833
726	0.300792
666	0.300765
244	0.300502
1552	0.300482
1068	0.300465
235	0.300453
1910	0.30045
2650	0.300395
449	0.300383
772	0.300383
393	0.300345
923	0.300182
1217	0.30017
852	0.300135
1202	0.300051
692	0.300025
1817	0.300019
1842	0.300007
642	0.299926
1305	0.299902
382	0.299888
261	0.299815
797	0.299801
892	0.299792
221	0.299789
2740	0.299783
2686	0.299772
4737	0.299682
939	0.299661
2253	0.299609
1396	0.299598
5733	0.299577
1110	0.299548
2550	0.299528
1027	0.299513
527	0.299511
269	0.299435
1198	0.299363
1101	0.299322
307	0.299296
438	0.299285
5695	0.299227
635	0.299186
1368	0.29918
3200	0.299128
6653	0.299108
280	0.299033
6250	0.299024
2910	0.299001
6565	0.298868
875	0.29886
1180	0.298842
5148	0.298831
492	0.298782
531	0.298776
346	0.298744
1048	0.29873
1191	0.298571
2601	0.29856
1767	0.298525
177	0.298482
839	0.298419
1461	0.298381
1055	0.298378
1071	0.298163
206	0.29812
475	0.298114
5237	0.298097
3604	0.298051
1555	0.298051
1082	0.298031
86	0.298028
1365	0.298008
291	0.29795
3497	0.297942
620	0.297933
2215	0.297887
3669	0.29787
853	0.297844
2630	0.297836
1259	0.297807
2092	0.297807
1030	0.297804
1560	0.297767
1387	0.297735
1213	0.297735
724	0.297735
1045	0.297733
1189	0.297724
5971	0.297698
622	0.297684
3128	0.297638
1197	0.297592
602	0.297569
593	0.297546
230	0.297495
2570	0.297492
2264	0.297472
1159	0.297418
749	0.297326
744	0.297258
4373	0.297226
559	0.297218
4531	0.297195
674	0.297118
1654	0.297115
1118	0.297098
1038	0.297067
716	0.297015
461	0.29699
2935	0.29695
1476	0.296947
1725	0.296935
612	0.296884
1306	0.296793
704	0.296736
1115	0.296733
6658	0.296639
82	0.296622
2165	0.296611
2856	0.296571
918	0.296534
5202	0.296534
538	0.296531
3230	0.296401
1354	0.296392
1317	0.296392
166	0.296392
1337	0.296389
319	0.296375
1190	0.296369
745	0.296293
3308	0.296219
3448	0.296213
456	0.296213
91	0.296194
603	0.296179
535	0.296128
3065	0.296109
2751	0.296109
3370	0.296103
3035	0.296097
651	0.296066
1140	0.296063
3565	0.295984
3443	0.29595
380	0.295939
2741	0.295936
558	0.295916
1662	0.29591
3032	0.295907
661	0.295865
1470	0.29584
715	0.295794
910	0.295752
638	0.295743
1316	0.29569
906	0.295622
2091	0.295608
1602	0.295574
523	0.295568
769	0.295526
730	0.295523
1138	0.295506
200	0.295486
1145	0.295486
