5038	4.36511e+07
140	4.06606e+07
566	2.4451e+07
588	2.38678e+07
1139	2.38324e+07
273	2.35422e+07
458	2.32279e+07
46	2.06187e+07
1028	1.90793e+07
292	1.71775e+07
195	1.71215e+07
370	1.69549e+07
823	1.42478e+07
136	1.39262e+07
76	1.35066e+07
286	1.27319e+07
734	1.25411e+07
543	1.254e+07
1768	1.25335e+07
353	1.16238e+07
647	1.1104e+07
893	1.09198e+07
416	1.07745e+07
127	1.07231e+07
95	1.06081e+07
443	1.00013e+07
613	9.08878e+06
4746	9.01386e+06
851	8.21229e+06
213	7.77245e+06
175	7.46103e+06
1824	7.41781e+06
155	7.16283e+06
478	6.80398e+06
530	6.75867e+06
1559	6.68624e+06
5030	6.4957e+06
652	6.39561e+06
887	6.27688e+06
151	6.19983e+06
128	6.09548e+06
516	6.0598e+06
1330	6.01334e+06
3311	5.90398e+06
106	5.73872e+06
90	5.64699e+06
1259	5.50123e+06
114	5.48517e+06
444	5.46912e+06
2753	5.38901e+06
3161	5.37461e+06
878	5.36278e+06
1507	5.35835e+06
1672	5.34714e+06
78	5.34283e+06
1817	5.25748e+06
5069	5.24853e+06
342	5.19625e+06
5022	5.18219e+06
93	5.13204e+06
3237	5.12993e+06
56	5.11167e+06
2630	5.09511e+06
1053	4.98579e+06
4152	4.97699e+06
939	4.86205e+06
5	4.85644e+06
1588	4.81707e+06
225	4.81097e+06
308	4.71935e+06
9	4.62831e+06
27	4.49625e+06
200	4.48449e+06
102	4.48263e+06
80	4.47338e+06
1528	4.44751e+06
520	4.43024e+06
1334	4.3608e+06
554	4.33627e+06
915	4.3249e+06
343	4.23182e+06
5033	4.21067e+06
241	4.07245e+06
5237	4.04175e+06
147	4.01792e+06
1569	4.01496e+06
184	3.94503e+06
4063	3.85102e+06
2718	3.80248e+06
1725	3.77785e+06
74	3.70186e+06
5036	3.61962e+06
2215	3.58809e+06
802	3.58458e+06
301	3.55014e+06
360	3.54015e+06
8344	3.5324e+06
1806	3.48152e+06
2253	3.43529e+06
134	3.26742e+06
188	3.25886e+06
2939	3.24328e+06
2737	3.20871e+06
232	3.19916e+06
82	3.16128e+06
89	3.1488e+06
1371	3.11128e+06
3354	3.10689e+06
1031	3.03835e+06
659	3.02177e+06
406	2.97464e+06
686	2.87749e+06
920	2.85245e+06
391	2.84692e+06
72	2.83713e+06
948	2.73074e+06
107	2.70196e+06
4153	2.66685e+06
4755	2.66522e+06
929	2.62345e+06
4398	2.6046e+06
1161	2.59961e+06
91	2.5931e+06
3174	2.55962e+06
639	2.51806e+06
2323	2.49948e+06
1821	2.43232e+06
378	2.42908e+06
109	2.38318e+06
88	2.35806e+06
385	2.34962e+06
2666	2.30595e+06
1935	2.29471e+06
1202	2.2802e+06
1793	2.21208e+06
255	2.19588e+06
383	2.16229e+06
3981	2.13925e+06
1927	2.07336e+06
314	2.05208e+06
4232	2.04035e+06
925	2.03528e+06
1365	2.03421e+06
1304	2.01467e+06
367	2.00623e+06
1233	1.98891e+06
2015	1.97627e+06
2118	1.96861e+06
423	1.95669e+06
2348	1.91575e+06
133	1.89145e+06
880	1.88553e+06
2837	1.87103e+06
4880	1.84454e+06
2773	1.83829e+06
2433	1.83254e+06
3016	1.83233e+06
3844	1.82987e+06
9129	1.82569e+06
481	1.82453e+06
1819	1.81568e+06
274	1.81241e+06
20805	1.80949e+06
3215	1.80138e+06
984	1.8011e+06
20764	1.79194e+06
5053	1.75819e+06
910	1.75623e+06
316	1.73846e+06
2947	1.73649e+06
1443	1.73643e+06
265	1.69525e+06
6917	1.68375e+06
402	1.66872e+06
2736	1.65639e+06
919	1.64857e+06
2111	1.64103e+06
2637	1.62283e+06
581	1.61552e+06
526	1.61333e+06
81	1.61091e+06
815	1.60394e+06
